actual,check,expected,pass,row_name
1,step94_allowed_mpm_substeps_per_lbm_step,1,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
moving_boundary,step94_allowed_coupling_mode,moving_boundary,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
engineering,step94_allowed_reaction_transfer_mode,engineering,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
1,step94_allowed_output_interval,1,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,vtr_output_planned_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,write_vtk_allowed_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,write_particles_allowed_for_step94,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,particle_npy_output_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,vtr_output_smoke_isolation,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
10,previous_step92_n_lbm_steps,10,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
1,planned_step94_n_lbm_steps,1,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,duration_reduction_for_output_isolation,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
write_vtk,only_new_feature_from_step92,write_vtk,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,squid_proxy_planned_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
squid_proxy,geometry_type_allowed_for_step94,squid_proxy,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
configs/step85_squid_proxy_geometry_1024.json,geometry_config_path_allowed_for_step94,configs/step85_squid_proxy_geometry_1024.json,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,quality_check_enabled_allowed_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,quality_check_strict_allowed_for_step94,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,geometry_quality_report_required_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,runtime_geometry_planned_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
prescribed_kinematic,geometry_motion_mode_allowed_for_step94,prescribed_kinematic,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
diagnostic_only,geometry_motion_application_mode_allowed_for_step94,diagnostic_only,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,geometry_motion_config_path_allowed_for_step94,configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,geometry_motion_application_config_path_allowed_for_step94,configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,geometry_motion_interface_report_required_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,geometry_motion_application_report_required_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,geometry_mutation_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,wall_velocity_planned_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
prescribed_kinematic,boundary_motion_mode_allowed_for_step94,prescribed_kinematic,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
configs/step34_boundary_motion_interface_prescribed_kinematic.json,boundary_motion_config_path_allowed_for_step94,configs/step34_boundary_motion_interface_prescribed_kinematic.json,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,boundary_motion_report_required_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
solid_vel_experimental,wall_velocity_application_mode_allowed_for_step94,solid_vel_experimental,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
configs/step36_wall_velocity_application_solid_vel_experimental.json,wall_velocity_application_config_path_allowed_for_step94,configs/step36_wall_velocity_application_solid_vel_experimental.json,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,wall_velocity_application_report_required_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
solid_vel,target_lbm_field_planned_for_step94,solid_vel,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
"[0.0, 0.0, 0.0]",target_u_lbm_allowed_for_step94,"[0.0, 0.0, 0.0]",True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
True,combined_runtime_geometry_wall_velocity_planned_for_step94,True,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
4,planned_step94_activation_feature_count,4,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
0,step93_activation_feature_count,0,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,real_geometry_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,real_geometry_candidate_data_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,link_area_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,grid_48_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,grid_64_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,dense_wall_velocity_output_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,dense_displacement_output_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,runtime_code_changed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,solver_behavior_changed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,solver_formula_change_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,tau_migration_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,physical_validation_claim_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,production_readiness_claim_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,real_squid_validation_claim_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,squid_swimming_claim_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
False,squid_actuation_claim_allowed,False,True,first_user_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_1step_vtr_smoke
