actual,check,expected,pass,row_name
True,quality_check_enabled_allowed_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
False,quality_check_strict_allowed_for_step88,False,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,geometry_quality_report_required_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,runtime_geometry_planned_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
prescribed_kinematic,geometry_motion_mode_allowed_for_step88,prescribed_kinematic,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
diagnostic_only,geometry_motion_application_mode_allowed_for_step88,diagnostic_only,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,geometry_motion_config_path_allowed_for_step88,configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,geometry_motion_application_config_path_allowed_for_step88,configs/step80_geometry_motion_interface_prescribed_diagnostic_only.json,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,geometry_motion_interface_report_required_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,geometry_motion_application_report_required_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
False,geometry_mutation_allowed,False,True,
True,wall_velocity_planned_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
prescribed_kinematic,boundary_motion_mode_allowed_for_step88,prescribed_kinematic,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
configs/step34_boundary_motion_interface_prescribed_kinematic.json,boundary_motion_config_path_allowed_for_step88,configs/step34_boundary_motion_interface_prescribed_kinematic.json,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,boundary_motion_report_required_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
solid_vel_experimental,wall_velocity_application_mode_allowed_for_step88,solid_vel_experimental,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
configs/step36_wall_velocity_application_solid_vel_experimental.json,wall_velocity_application_config_path_allowed_for_step88,configs/step36_wall_velocity_application_solid_vel_experimental.json,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,wall_velocity_application_report_required_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
solid_vel,target_lbm_field_planned_for_step88,solid_vel,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
True,combined_runtime_geometry_wall_velocity_planned_for_step88,True,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
3,planned_step88_activation_feature_count,3,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
0,step87_activation_feature_count,0,True,
True,apply_to_lbm_solid_vel_allowed,True,True,
False,apply_to_lbm_populations_allowed,False,True,
False,apply_to_mpm_allowed,False,True,
False,apply_to_projector_allowed,False,True,
False,modify_bounceback_formula_allowed,False,True,
False,jet_model_allowed,False,True,
False,actuation_claim_allowed,False,True,
False,real_geometry_allowed,False,True,
False,real_geometry_candidate_data_allowed,False,True,
False,link_area_allowed,False,True,
False,grid_48_allowed,False,True,
False,grid_64_allowed,False,True,
False,vtr_output_allowed,False,True,
False,particle_npy_output_allowed,False,True,
False,write_vtk_allowed_for_step88,False,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
False,write_particles_allowed_for_step88,False,True,canonical_driver_squid_proxy_runtime_geometry_diagnostic_only_wall_velocity_solid_vel_32_3step_smoke
False,runtime_code_changed,False,True,
False,solver_behavior_changed,False,True,
False,solver_formula_change_allowed,False,True,
False,tau_migration_allowed,False,True,
False,physical_validation_claim_allowed,False,True,
False,production_readiness_claim_allowed,False,True,
False,real_squid_validation_claim_allowed,False,True,
False,squid_swimming_claim_allowed,False,True,
False,squid_actuation_claim_allowed,False,True,
